"ITTER107","Territorio","TIPO_DATO15","Tipo dato","ETA1","Età della madre","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y_UN17","fino a 17 anni","2000","2000",9.78,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y_UN17","fino a 17 anni","2001","2001",9.18,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y_UN17","fino a 17 anni","2002","2002",9.44,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y_UN17","fino a 17 anni","2003","2003",9.31,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y_UN17","fino a 17 anni","2004","2004",9.89,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y_UN17","fino a 17 anni","2005","2005",9.52,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y_UN17","fino a 17 anni","2006","2006",8.7,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y_UN17","fino a 17 anni","2007","2007",8.52,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y_UN17","fino a 17 anni","2008","2008",9.31,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y_UN17","fino a 17 anni","2009","2009",8.82,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y_UN17","fino a 17 anni","2010","2010",8.09,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y_UN17","fino a 17 anni","2011","2011",8.11,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y_UN17","fino a 17 anni","2012","2012",8,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y_UN17","fino a 17 anni","2013","2013",7.45,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y_UN17","fino a 17 anni","2014","2014",7.34,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y_UN17","fino a 17 anni","2015","2015",6.46,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y_UN17","fino a 17 anni","2016","2016",5.68,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y_UN17","fino a 17 anni","2017","2017",5.2,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y_UN17","fino a 17 anni","2018","2018",4.54,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y_UN17","fino a 17 anni","2019","2019",4.05,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y_UN17","fino a 17 anni","2020","2020",3.35,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y_UN17","fino a 17 anni","2021","2021",3.2,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y18","18 anni","2000","2000",9.61,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y18","18 anni","2001","2001",9.36,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y18","18 anni","2002","2002",10.45,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y18","18 anni","2003","2003",10,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y18","18 anni","2004","2004",10.44,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y18","18 anni","2005","2005",10.35,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y18","18 anni","2006","2006",10.07,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y18","18 anni","2007","2007",9.95,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y18","18 anni","2008","2008",10.49,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y18","18 anni","2009","2009",9.43,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y18","18 anni","2010","2010",9.16,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y18","18 anni","2011","2011",8.68,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y18","18 anni","2012","2012",8.78,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y18","18 anni","2013","2013",8.43,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y18","18 anni","2014","2014",7.97,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y18","18 anni","2015","2015",7.31,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y18","18 anni","2016","2016",6.9,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y18","18 anni","2017","2017",6.05,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y18","18 anni","2018","2018",5.56,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y18","18 anni","2019","2019",5.2,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y18","18 anni","2020","2020",4.36,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y18","18 anni","2021","2021",3.87,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y19","19 anni","2000","2000",15.39,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y19","19 anni","2001","2001",14.96,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y19","19 anni","2002","2002",15.27,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y19","19 anni","2003","2003",15.16,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y19","19 anni","2004","2004",16.42,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y19","19 anni","2005","2005",16.03,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y19","19 anni","2006","2006",16.6,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y19","19 anni","2007","2007",16.46,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y19","19 anni","2008","2008",16.98,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y19","19 anni","2009","2009",16.67,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y19","19 anni","2010","2010",15.86,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y19","19 anni","2011","2011",15.18,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y19","19 anni","2012","2012",14.81,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y19","19 anni","2013","2013",14.09,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y19","19 anni","2014","2014",13.35,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y19","19 anni","2015","2015",12.42,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y19","19 anni","2016","2016",12.14,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y19","19 anni","2017","2017",10.95,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y19","19 anni","2018","2018",10.91,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y19","19 anni","2019","2019",9.34,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y19","19 anni","2020","2020",8.59,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y19","19 anni","2021","2021",7.4,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y20","20 anni","2000","2000",20.57,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y20","20 anni","2001","2001",20.52,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y20","20 anni","2002","2002",20.17,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y20","20 anni","2003","2003",19.86,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y20","20 anni","2004","2004",22.07,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y20","20 anni","2005","2005",21.96,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y20","20 anni","2006","2006",22.35,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y20","20 anni","2007","2007",23.62,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y20","20 anni","2008","2008",23.99,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y20","20 anni","2009","2009",22.79,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y20","20 anni","2010","2010",21.42,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y20","20 anni","2011","2011",20.97,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y20","20 anni","2012","2012",20.71,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y20","20 anni","2013","2013",19.32,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y20","20 anni","2014","2014",18.88,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y20","20 anni","2015","2015",18.01,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y20","20 anni","2016","2016",16.78,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y20","20 anni","2017","2017",15.75,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y20","20 anni","2018","2018",15.13,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y20","20 anni","2019","2019",13.96,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y20","20 anni","2020","2020",12.73,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y20","20 anni","2021","2021",11.55,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y21","21 anni","2000","2000",25.97,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y21","21 anni","2001","2001",26.09,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y21","21 anni","2002","2002",25.84,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y21","21 anni","2003","2003",25.24,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y21","21 anni","2004","2004",27.76,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y21","21 anni","2005","2005",27.59,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y21","21 anni","2006","2006",27.66,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y21","21 anni","2007","2007",28.91,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y21","21 anni","2008","2008",30.55,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y21","21 anni","2009","2009",29.92,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y21","21 anni","2010","2010",28.32,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y21","21 anni","2011","2011",27.12,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y21","21 anni","2012","2012",26.38,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y21","21 anni","2013","2013",25.5,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y21","21 anni","2014","2014",24.39,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y21","21 anni","2015","2015",22.18,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y21","21 anni","2016","2016",21.82,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y21","21 anni","2017","2017",20.7,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y21","21 anni","2018","2018",19.22,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y21","21 anni","2019","2019",18.22,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y21","21 anni","2020","2020",16.99,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y21","21 anni","2021","2021",15.72,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y22","22 anni","2000","2000",32.36,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y22","22 anni","2001","2001",32.38,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y22","22 anni","2002","2002",32.26,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y22","22 anni","2003","2003",31.37,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y22","22 anni","2004","2004",34.05,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y22","22 anni","2005","2005",33.41,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y22","22 anni","2006","2006",34.01,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y22","22 anni","2007","2007",35.05,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y22","22 anni","2008","2008",35.76,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y22","22 anni","2009","2009",36.29,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y22","22 anni","2010","2010",34.96,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y22","22 anni","2011","2011",33.75,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y22","22 anni","2012","2012",33.16,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y22","22 anni","2013","2013",30.36,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y22","22 anni","2014","2014",30.04,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y22","22 anni","2015","2015",28.04,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y22","22 anni","2016","2016",26.99,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y22","22 anni","2017","2017",26.09,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y22","22 anni","2018","2018",25.12,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y22","22 anni","2019","2019",23.43,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y22","22 anni","2020","2020",22.08,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y22","22 anni","2021","2021",20.33,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y23","23 anni","2000","2000",40.06,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y23","23 anni","2001","2001",39.65,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y23","23 anni","2002","2002",40.01,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y23","23 anni","2003","2003",38.48,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y23","23 anni","2004","2004",40.67,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y23","23 anni","2005","2005",39.98,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y23","23 anni","2006","2006",40.97,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y23","23 anni","2007","2007",40.55,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y23","23 anni","2008","2008",43.02,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y23","23 anni","2009","2009",42.4,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y23","23 anni","2010","2010",41.63,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y23","23 anni","2011","2011",39.94,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y23","23 anni","2012","2012",38.95,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y23","23 anni","2013","2013",37.77,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y23","23 anni","2014","2014",35.71,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y23","23 anni","2015","2015",34.53,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y23","23 anni","2016","2016",33.37,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y23","23 anni","2017","2017",31.63,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y23","23 anni","2018","2018",29.76,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y23","23 anni","2019","2019",28.44,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y23","23 anni","2020","2020",26.73,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y23","23 anni","2021","2021",25.49,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y24","24 anni","2000","2000",48.03,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y24","24 anni","2001","2001",47.03,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y24","24 anni","2002","2002",47.26,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y24","24 anni","2003","2003",46.82,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y24","24 anni","2004","2004",48.41,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y24","24 anni","2005","2005",47.69,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y24","24 anni","2006","2006",48.57,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y24","24 anni","2007","2007",48.53,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y24","24 anni","2008","2008",50.11,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y24","24 anni","2009","2009",49.23,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y24","24 anni","2010","2010",48.99,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y24","24 anni","2011","2011",47.84,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y24","24 anni","2012","2012",47.19,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y24","24 anni","2013","2013",44.63,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y24","24 anni","2014","2014",43.85,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y24","24 anni","2015","2015",41.24,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y24","24 anni","2016","2016",39.84,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y24","24 anni","2017","2017",38.44,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y24","24 anni","2018","2018",36.88,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y24","24 anni","2019","2019",34.44,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y24","24 anni","2020","2020",33.39,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y24","24 anni","2021","2021",31.28,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y25","25 anni","2000","2000",58.27,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y25","25 anni","2001","2001",56.49,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y25","25 anni","2002","2002",56.32,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y25","25 anni","2003","2003",54.69,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y25","25 anni","2004","2004",57.7,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y25","25 anni","2005","2005",56.63,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y25","25 anni","2006","2006",57.03,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y25","25 anni","2007","2007",57.18,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y25","25 anni","2008","2008",57.78,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y25","25 anni","2009","2009",58.38,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y25","25 anni","2010","2010",56.85,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y25","25 anni","2011","2011",54.84,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y25","25 anni","2012","2012",55.85,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y25","25 anni","2013","2013",53.99,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y25","25 anni","2014","2014",51.13,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y25","25 anni","2015","2015",49.97,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y25","25 anni","2016","2016",47.87,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y25","25 anni","2017","2017",46.93,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y25","25 anni","2018","2018",44.35,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y25","25 anni","2019","2019",42.46,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y25","25 anni","2020","2020",41.03,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y25","25 anni","2021","2021",39.07,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y26","26 anni","2000","2000",67.14,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y26","26 anni","2001","2001",66.08,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y26","26 anni","2002","2002",66.04,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y26","26 anni","2003","2003",64.84,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y26","26 anni","2004","2004",66.13,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y26","26 anni","2005","2005",66.64,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y26","26 anni","2006","2006",65.84,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y26","26 anni","2007","2007",66.29,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y26","26 anni","2008","2008",67.07,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y26","26 anni","2009","2009",67.07,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y26","26 anni","2010","2010",66.44,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y26","26 anni","2011","2011",64.65,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y26","26 anni","2012","2012",64.01,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y26","26 anni","2013","2013",63.19,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y26","26 anni","2014","2014",61.34,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y26","26 anni","2015","2015",58.83,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y26","26 anni","2016","2016",57.71,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y26","26 anni","2017","2017",55.55,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y26","26 anni","2018","2018",53.79,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y26","26 anni","2019","2019",50.99,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y26","26 anni","2020","2020",49.27,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y26","26 anni","2021","2021",47.23,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y27","27 anni","2000","2000",77.42,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y27","27 anni","2001","2001",74.87,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y27","27 anni","2002","2002",75.05,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y27","27 anni","2003","2003",74.13,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y27","27 anni","2004","2004",75.5,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y27","27 anni","2005","2005",73.62,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y27","27 anni","2006","2006",76.05,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y27","27 anni","2007","2007",75.3,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y27","27 anni","2008","2008",76.8,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y27","27 anni","2009","2009",75.34,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y27","27 anni","2010","2010",75.34,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y27","27 anni","2011","2011",74.04,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y27","27 anni","2012","2012",73.5,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y27","27 anni","2013","2013",70.58,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y27","27 anni","2014","2014",71.06,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y27","27 anni","2015","2015",68.86,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y27","27 anni","2016","2016",66.02,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y27","27 anni","2017","2017",65.59,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y27","27 anni","2018","2018",62.56,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y27","27 anni","2019","2019",60.46,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y27","27 anni","2020","2020",58.35,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y27","27 anni","2021","2021",57.24,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y28","28 anni","2000","2000",86.95,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y28","28 anni","2001","2001",82.55,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y28","28 anni","2002","2002",82.33,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y28","28 anni","2003","2003",81.85,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y28","28 anni","2004","2004",84.33,,
"IT","Italia","ASFR","tasso di fecondità specifica per età della madre","Y28","28 anni","2005","2005",82.52,,
